Loading repository data...
Reading installed packages...

S  | Name                                  | Type    | Version                             | Arch   | Repository             
i  | gdbm-lang                             | package | 1.14.1-1.6                          | noarch | openSUSE-Tumbleweed-Oss
i  | gdk-pixbuf-lang                       | package | 2.38.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gdk-pixbuf-loader-rsvg                | package | 2.44.10-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gdk-pixbuf-query-loaders              | package | 2.38.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gdk-pixbuf-thumbnailer                | package | 2.38.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gdmflexiserver                        | package | 3.28.2-4.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gettext-runtime                       | package | 0.19.8.1-10.1                       | x86_64 | openSUSE-Tumbleweed-Oss
i  | ghostscript                           | package | 9.26-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | ghostscript-fonts-other               | package | 9.06-10.3                           | noarch | openSUSE-Tumbleweed-Oss
i  | ghostscript-fonts-std                 | package | 9.06-10.3                           | noarch | openSUSE-Tumbleweed-Oss
i  | ghostscript-x11                       | package | 9.26-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | gio-branding-openSUSE                 | package | 42.1-6.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | girepository-1_0                      | package | 1.58.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | glib-networking                       | package | 2.58.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | glib-networking-lang                  | package | 2.58.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | glib2-lang                            | package | 2.58.1-2.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | glib2-tools                           | package | 2.58.1-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i+ | glibc                                 | package | 2.27-6.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | glibc-extra                           | package | 2.27-6.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | glibc-locale                          | package | 2.27-6.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | gmenudbusmenuproxy                    | package | 5.14.4-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gnome-online-accounts                 | package | 3.30.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gnome-online-accounts-lang            | package | 3.30.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gnome-themes-accessibility            | package | 3.28-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | gnome-themes-accessibility-gtk2       | package | 3.28-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | gnu-unifont-bitmap-fonts              | package | 11.0.03-1.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | google-carlito-fonts                  | package | 1.1.03.beta1-3.10                   | noarch | openSUSE-Tumbleweed-Oss
i  | google-droid-fonts                    | package | 20121204-5.10                       | noarch | openSUSE-Tumbleweed-Oss
i  | google-noto-fonts-doc                 | package | 20170919-2.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | google-roboto-fonts                   | package | 20161103.2.135-1.6                  | noarch | openSUSE-Tumbleweed-Oss
i  | gpart                                 | package | 0.3-1.11                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | gpg2                                  | package | 2.2.12-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gpg2-lang                             | package | 2.2.12-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gpm                                   | package | 1.20.7-16.5                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gptfdisk                              | package | 1.0.4-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | grantlee5                             | package | 5.1.0-1.8                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | grantleetheme                         | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | grantleetheme-lang                    | package | 18.12.0-1.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | graphviz                              | package | 2.40.1-6.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | graphviz-gd                           | package | 2.40.1-6.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | graphviz-gnome                        | package | 2.40.1-6.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | graphviz-plugins-core                 | package | 2.40.1-6.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | grep                                  | package | 3.1-4.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | grep-lang                             | package | 3.1-4.1                             | noarch | openSUSE-Tumbleweed-Oss
i  | groff                                 | package | 1.22.3-5.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | groff-full                            | package | 1.22.3-5.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i+ | grub2                                 | package | 2.02-36.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | grub2-branding-openSUSE               | package | 15.0-3.5                            | noarch | openSUSE-Tumbleweed-Oss
i  | grub2-i386-pc                         | package | 2.02-36.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | grub2-snapper-plugin                  | package | 2.02-36.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | grub2-systemd-sleep-plugin            | package | 2.02-36.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | grub2-x86_64-efi                      | package | 2.02-36.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | gsettings-backend-dconf               | package | 0.30.1-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gsettings-desktop-schemas             | package | 3.28.1-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gsettings-desktop-schemas-lang        | package | 3.28.1-2.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gstreamer                             | package | 1.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gstreamer-lang                        | package | 1.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gstreamer-plugins-base                | package | 1.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gstreamer-plugins-base-lang           | package | 1.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gstreamer-plugins-good                | package | 1.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gstreamer-plugins-good-gtk            | package | 1.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gstreamer-plugins-good-lang           | package | 1.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gtk2-branding-openSUSE                | package | 15.0-1.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | gtk2-data                             | package | 2.24.32-6.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | gtk2-engine-hcengine                  | package | 2.20.2-19.17                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-immodule-amharic                 | package | 2.24.32-6.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-immodule-inuktitut               | package | 2.24.32-6.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-immodule-thai                    | package | 2.24.32-6.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-immodule-tigrigna                | package | 2.24.32-6.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-immodule-vietnamese              | package | 2.24.32-6.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-lang                             | package | 2.24.32-6.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | gtk2-metatheme-adwaita                | package | 3.28-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | gtk2-metatheme-breeze                 | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gtk2-theming-engine-adwaita           | package | 3.28-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk2-tools                            | package | 2.24.32-6.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk3-branding-openSUSE                | package | 15.0-1.4                            | noarch | openSUSE-Tumbleweed-Oss
i  | gtk3-data                             | package | 3.24.2-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gtk3-immodule-amharic                 | package | 3.24.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk3-immodule-inuktitut               | package | 3.24.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk3-immodule-thai                    | package | 3.24.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk3-immodule-tigrigna                | package | 3.24.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk3-immodule-vietnamese              | package | 3.24.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk3-lang                             | package | 3.24.2-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gtk3-metatheme-adwaita                | package | 3.28-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | gtk3-metatheme-breeze                 | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | gtk3-tools                            | package | 3.24.2-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | gtk4-schema                           | package | 3.94.0-1.2                          | noarch | openSUSE-Tumbleweed-Oss
i  | gutenprint                            | package | 5.2.14-1.3                          | x86_64 | openSUSE-Tumbleweed-Oss
